"","roomType","city","long","lat","price"
"1574","Entire home/apt","Cambridge",-71.096838,42.374378,95
"1575","Private room","Medford",-71.09686,42.414357,80
"1576","Private room","Boston",-71.093563,42.32834,65
"1577","Private room","Cambridge",-71.097648,42.362759,115
"1578","Entire home/apt","Cambridge",-71.104255,42.361087,160
"1579","Private room","Cambridge",-71.097541,42.36381,175
"1580","Private room","Cambridge",-71.096449,42.362702,225
"1581","Entire home/apt","Brookline",-71.110826,42.341805,259
"1582","Private room","Boston",-71.090143,42.347555,130
"1583","Entire home/apt","Boston",-71.055238,42.375731,50
"1584","Private room","Boston",-71.059436,42.377459,65
"1585","Private room","Boston",-71.061916,42.379633,89
"1586","Entire home/apt","Boston",-71.065836,42.382268,99
"1587","Entire home/apt","Boston",-71.051324,42.377724,99
"1588","Entire home/apt","Boston",-71.062797,42.377855,120
"1589","Private room","Boston",-71.068291,42.380182,120
"1590","Private room","Boston",-71.059418,42.374758,120
"1591","Private room","Boston",-71.060804,42.375675,125
"1592","Entire home/apt","Boston",-71.051363,42.376385,149
"1593","Entire home/apt","Boston",-71.0598,42.375389,150
"1594","Entire home/apt","Boston",-71.052484,42.375427,150
"1595","Entire home/apt","Boston",-71.064683,42.378423,150
"1596","Private room","Boston",-71.061769,42.378533,160
"1597","Entire home/apt","Boston",-71.0648,42.377678,173
"1598","Private room","Boston",-71.061818,42.378334,175
"1599","Entire home/apt","Boston",-71.063433,42.378079,175
"1600","Private room","Boston",-71.069149,42.379717,175
"1601","Entire home/apt","Boston",-71.064048,42.379922,175
"1602","Entire home/apt","Boston",-71.064967,42.378476,175
"1603","Entire home/apt","Boston",-71.062453,42.380411,180
"1604","Entire home/apt","Boston",-71.068582,42.383299,190
"1605","Entire home/apt","Boston",-71.060435,42.377387,195
"1606","Entire home/apt","Boston",-71.063764,42.377579,199
"1607","Entire home/apt","Boston",-71.062559,42.372976,200
"1608","Entire home/apt","Boston",-71.061648,42.376494,200
"1609","Private room","Boston",-71.063241,42.380055,200
"1610","Entire home/apt","Boston",-71.068787,42.383642,210
"1611","Private room","Boston",-71.065351,42.376435,210
"1612","Entire home/apt","Boston",-71.066769,42.376551,235
"1613","Entire home/apt","Boston",-71.058247,42.374861,250
"1614","Entire home/apt","Boston",-71.06573,42.378607,250
"1615","Entire home/apt","Boston",-71.062025,42.374157,250
"1616","Entire home/apt","Boston",-71.066656,42.383665,250
"1617","Entire home/apt","Boston",-71.067282,42.37843,250
"1618","Entire home/apt","Boston",-71.066627,42.378338,295
"1619","Entire home/apt","Boston",-71.060685,42.378389,300
"1620","Entire home/apt","Boston",-71.059878,42.376181,320
"1621","Entire home/apt","Boston",-71.066205,42.378439,375
"1622","Entire home/apt","Boston",-71.06924,42.380031,375
"1623","Entire home/apt","Boston",-71.063384,42.378556,400
"1624","Entire home/apt","Boston",-71.065681,42.377895,400
"1625","Entire home/apt","Boston",-71.06333,42.371913,450
"1626","Entire home/apt","Boston",-71.060962,42.371045,500
"1627","Entire home/apt","Boston",-71.067669,42.383824,599
"1628","Entire home/apt","Boston (Charlestown)",-71.065919,42.376033,200
"1629","Private room","Charlestown",-71.059211,42.375024,95
"1630","Entire home/apt","Charlestown",-71.061177,42.374043,150
"1631","Entire home/apt","Charlestown",-71.062805,42.37755,150
"1632","Entire home/apt","Charlestown",-71.062379,42.373346,195
"1633","Entire home/apt","Charlestown",-71.063287,42.378136,250
"1634","Entire home/apt","Charlestown",-71.061182,42.378898,299
"1635","Entire home/apt","Charlestown",-71.062233,42.379946,300
"1636","Entire home/apt","Charlestown",-71.061908,42.381348,325
"1637","Entire home/apt","Charlestown",-71.053309,42.375255,1000
"1638","Private room","Boston",-71.055591,42.366398,68
"1639","Shared room","Cambridge",-71.109554,42.373499,100
"1640","Entire home/apt","Boston",-71.061009,42.35314,259
"1641","Entire home/apt","Cambridge",-71.121485,42.379178,122
"1642","Private room","Chelsea",-71.028693,42.390013,40
"1643","Entire home/apt","Chelsea",-71.021975,42.400534,99
"1644","Entire home/apt","Chelsea",-71.023956,42.398813,99
"1645","Entire home/apt","Chelsea",-71.023585,42.400353,99
"1646","Private room","Chelsea",-71.029674,42.387396,110
"1647","Entire home/apt","Chelsea",-71.023833,42.399612,130
"1648","Entire home/apt","Chelsea",-71.031182,42.395169,145
"1649","Entire home/apt","Chelsea",-71.035731,42.405256,177
"1650","Entire home/apt","Chelsea",-71.023686,42.401741,280
"1651","Shared room","Boston",-71.109115,42.31359,80
"1652","Entire home/apt","Boston",-71.108546,42.316273,250
"1653","Private room","Brookline",-71.164095,42.315254,85
"1654","Entire home/apt","Brookline",-71.146679,42.299166,1200
"1655","Private room","Chestnut Hill",-71.159418,42.333414,125
"1656","Entire home/apt","Chestnut Hill",-71.17625,42.334543,130
"1657","Private room","Newton",-71.161556,42.332477,125
"1658","Private room","Newton",-71.176952,42.336187,160
"1659","Private room","Newton",-71.178247,42.335935,160
"1660","Private room","Newton",-71.176457,42.335949,170
"1661","Entire home/apt","Newton",-71.178236,42.333952,175
"1662","Entire home/apt","Newton",-71.177509,42.334082,695
"1663","Private room","Boston",-71.060094,42.37408,150
"1664","Entire home/apt","Boston",-71.070867,42.358069,380
"1665","Entire home/apt","Brookline",-71.124276,42.324487,175
"1666","Shared room","Boston",-71.060108,42.351634,85
"1667","Private room","Boston",-71.061402,42.351886,85
"1668","Private room","Boston",-71.062029,42.349405,90
"1669","Entire home/apt","Boston",-71.060493,42.348988,150
"1670","Private room","Boston",-71.059556,42.350739,159
"1671","Entire home/apt","Boston",-71.059782,42.353341,185
"1672","Entire home/apt","Boston",-71.05978,42.350082,200
"1673","Entire home/apt","Boston",-71.058607,42.352691,237
"1674","Entire home/apt","Boston",-71.05944,42.351798,249
"1675","Entire home/apt","Boston",-71.059744,42.348165,265
"1676","Entire home/apt","Boston",-71.061243,42.348676,265
"1677","Entire home/apt","Boston",-71.058301,42.352799,269
"1678","Entire home/apt","Boston",-71.062056,42.350194,280
"1679","Entire home/apt","Boston",-71.063167,42.352838,289
"1680","Entire home/apt","Boston",-71.061995,42.352197,289
"1681","Entire home/apt","Boston",-71.06301,42.351552,289
"1682","Entire home/apt","Boston",-71.063009,42.352746,329
"1683","Entire home/apt","Boston",-71.060724,42.353273,345
"1684","Entire home/apt","Boston",-71.06316,42.352179,349
"1685","Entire home/apt","Boston",-71.062913,42.352801,349
"1686","Entire home/apt","Boston",-71.062,42.352464,399
"1687","Entire home/apt","Boston",-71.062251,42.352452,399
"1688","Entire home/apt","Boston",-71.062062,42.351485,400
"1689","Entire home/apt","Boston",-71.063502,42.352365,549
"1690","Private room","Cambridge",-71.13586,42.396763,85
"1691","Private room","Cambridge",-71.125319,42.3891,125
"1692","Entire home/apt","Cambridge",-71.126582,42.39089,350
"1693","Private room","Somerville",-71.113921,42.399733,55
"1694","Private room","Somerville",-71.116187,42.402869,55
"1695","Entire home/apt","Boston",-71.07292,42.347725,175
"1696","Entire home/apt","Boston",-71.081457,42.3396,180
"1697","Private room","Boston",-71.081107,42.340606,230
"1698","Private room","Chelsea",-71.048104,42.388319,60
"1699","Entire home/apt","Chelsea",-71.048438,42.392077,99
"1700","Entire home/apt","Boston",-71.051447,42.362551,249
"1701","Private room","Boston",-71.141652,42.343325,50
"1702","Private room","Boston",-71.060936,42.35903,111
"1703","Private room","Boston",-71.094328,42.347101,150
"1704","Private room","Boston",-71.093087,42.349151,150
"1705","Entire home/apt","Boston",-71.078533,42.351206,199
"1706","Entire home/apt","Boston",-71.143876,42.340883,125
"1707","Entire home/apt","Boston",-71.138362,42.347274,150
"1708","Entire home/apt","Boston",-71.070927,42.352545,350
"1709","Entire home/apt","Cambridge",-71.139127,42.373958,400
"1710","Private room","Brookline",-71.123051,42.337347,50
"1711","Private room","Brookline",-71.120735,42.338464,55
"1712","Private room","Brookline",-71.119163,42.342098,75
"1713","Private room","Brookline",-71.117467,42.34396,75
"1714","Private room","Brookline",-71.119232,42.343288,75
"1715","Private room","Brookline",-71.120841,42.346431,78
"1716","Private room","Brookline",-71.119671,42.345223,80
"1717","Private room","Brookline",-71.125303,42.346066,80
"1718","Private room","Brookline",-71.125469,42.33981,85
"1719","Private room","Brookline",-71.120656,42.346358,85
"1720","Private room","Brookline",-71.12659,42.340803,85
"1721","Private room","Brookline",-71.128269,42.339057,89
"1722","Private room","Brookline",-71.120861,42.346329,89
"1723","Private room","Brookline",-71.127001,42.343671,89
"1724","Private room","Brookline",-71.12633,42.34199,89
"1725","Private room","Brookline",-71.126895,42.339804,90
"1726","Private room","Brookline",-71.126191,42.33962,90
"1727","Private room","Brookline",-71.126109,42.341263,90
"1728","Private room","Brookline",-71.126144,42.341597,90
"1729","Private room","Brookline",-71.118042,42.343332,91
"1730","Private room","Brookline",-71.124776,42.339645,95
"1731","Private room","Brookline",-71.120341,42.338302,99
"1732","Entire home/apt","Brookline",-71.125593,42.344153,99
"1733","Entire home/apt","Brookline",-71.120209,42.344103,99
"1734","Private room","Brookline",-71.119955,42.343206,100
"1735","Private room","Brookline",-71.115416,42.339427,100
"1736","Private room","Brookline",-71.120445,42.344679,105
"1737","Private room","Brookline",-71.118199,42.343876,109
"1738","Private room","Brookline",-71.120641,42.339667,120
"1739","Private room","Brookline",-71.121105,42.346678,120
"1740","Entire home/apt","Brookline",-71.1179,42.342463,125
"1741","Entire home/apt","Brookline",-71.11747,42.341801,125
"1742","Entire home/apt","Brookline",-71.116048,42.341097,125
"1743","Private room","Brookline",-71.127043,42.339837,135
"1744","Private room","Brookline",-71.119211,42.343973,145
"1745","Entire home/apt","Brookline",-71.119572,42.34206,149
"1746","Private room","Brookline",-71.125353,42.339723,150
"1747","Private room","Brookline",-71.125368,42.339409,150
"1748","Private room","Brookline",-71.1248,42.341163,150
"1749","Entire home/apt","Brookline",-71.118566,42.342225,155
"1750","Entire home/apt","Brookline",-71.124999,42.336424,168
"1751","Entire home/apt","Brookline",-71.125919,42.336456,170
"1752","Entire home/apt","Brookline",-71.122472,42.336056,190
"1753","Entire home/apt","Brookline",-71.11558,42.338827,191
"1754","Entire home/apt","Brookline",-71.121285,42.343767,242
"1755","Entire home/apt","Brookline",-71.119985,42.342543,249
"1756","Entire home/apt","Brookline",-71.122414,42.346049,295
"1757","Entire home/apt","Brookline",-71.12166,42.336051,300
"1758","Entire home/apt","Brookline",-71.123484,42.346032,350
"1759","Entire home/apt","Brookline",-71.118175,42.344297,450
"1760","Entire home/apt","Boston",-71.057356,42.365763,135
"1761","Private room","Brighton",-71.137144,42.344889,65
"1762","Entire home/apt","Somerville",-71.12243,42.39904,275
"1763","Private room","Boston",-71.034275,42.368583,125
"1764","Private room","Cambridge",-71.114424,42.367771,100
"1765","Private room","Somerville",-71.110816,42.387774,84
"1766","Entire home/apt","Boston",-71.087336,42.324857,125
"1767","Private room","Somerville",-71.119169,42.393977,139
"1768","Entire home/apt","Cambridge",-71.11073,42.369912,185
"1769","Private room","Cambridge",-71.124725,42.393173,60
"1770","Entire home/apt","Somerville",-71.123198,42.39522,95
"1771","Entire home/apt","Everett",-71.056353,42.408176,140
"1772","Entire home/apt","Somerville",-71.104607,42.376664,245
"1773","Private room","Boston",-71.058006,42.312269,45
"1774","Private room","Boston",-71.066813,42.294568,45
"1775","Private room","Boston",-71.05362,42.311069,49
"1776","Private room","Boston",-71.058608,42.325215,50
"1777","Entire home/apt","Boston",-71.040946,42.321328,50
"1778","Private room","Boston",-71.076214,42.298224,52
"1779","Private room","Boston",-71.068156,42.283264,55
"1780","Private room","Boston",-71.054468,42.319725,55
"1781","Private room","Boston",-71.069074,42.310395,55
"1782","Private room","Boston",-71.05444,42.318566,58
"1783","Private room","Boston",-71.052252,42.320429,59
"1784","Private room","Boston",-71.054515,42.318126,59
"1785","Private room","Boston",-71.054511,42.318034,59
"1786","Private room","Boston",-71.053632,42.318733,60
"1787","Private room","Boston",-71.065232,42.311485,60
"1788","Private room","Boston",-71.065448,42.295244,60
"1789","Shared room","Boston",-71.057975,42.319046,60
"1790","Private room","Boston",-71.064472,42.318977,60
"1791","Private room","Boston",-71.056652,42.313392,65
"1792","Private room","Boston",-71.045247,42.320662,65
"1793","Private room","Boston",-71.067515,42.283472,65
"1794","Private room","Boston",-71.058588,42.297042,65
"1795","Private room","Boston",-71.067411,42.284755,65
"1796","Private room","Boston",-71.068447,42.285369,65
"1797","Private room","Boston",-71.069075,42.284646,65
"1798","Private room","Boston",-71.059791,42.297709,67
"1799","Private room","Boston",-71.058802,42.298491,67
"1800","Private room","Boston",-71.061036,42.304539,67
"1801","Private room","Boston",-71.063549,42.30301,67
"1802","Private room","Boston",-71.064891,42.298876,67
"1803","Private room","Boston",-71.055014,42.317977,68
"1804","Private room","Boston",-71.054234,42.319492,68
"1805","Private room","Boston",-71.063958,42.305713,69
"1806","Private room","Boston",-71.059184,42.29053,69
"1807","Private room","Boston",-71.051517,42.320275,69
"1808","Private room","Boston",-71.053855,42.317255,70
"1809","Private room","Boston",-71.058928,42.297805,70
"1810","Private room","Boston",-71.058786,42.299154,70
"1811","Private room","Boston",-71.060367,42.314178,70
"1812","Private room","Boston",-71.061194,42.314895,70
"1813","Private room","Boston",-71.055244,42.317216,70
"1814","Private room","Boston",-71.057454,42.319118,70
"1815","Private room","Boston",-71.054843,42.318687,70
"1816","Private room","Boston",-71.067098,42.312611,70
"1817","Private room","Boston",-71.062637,42.301693,73
"1818","Private room","Boston",-71.057889,42.318251,74
"1819","Private room","Boston",-71.073173,42.292951,75
"1820","Private room","Boston",-71.074643,42.292491,75
"1821","Private room","Boston",-71.062273,42.312548,75
"1822","Private room","Boston",-71.045563,42.309837,75
"1823","Private room","Boston",-71.058125,42.293789,75
"1824","Private room","Boston",-71.070558,42.272188,75
"1825","Private room","Boston",-71.046127,42.311607,76
"1826","Private room","Boston",-71.063927,42.319281,78
"1827","Private room","Boston",-71.062808,42.301262,78
"1828","Private room","Boston",-71.059393,42.289483,79
"1829","Shared room","Boston",-71.076511,42.284938,80
"1830","Private room","Boston",-71.058535,42.290407,80
"1831","Entire home/apt","Boston",-71.041336,42.317387,80
"1832","Private room","Boston",-71.058852,42.319112,80
"1833","Private room","Boston",-71.045269,42.288304,80
"1834","Private room","Boston",-71.041888,42.316049,80
"1835","Private room","Boston",-71.058326,42.322597,80
"1836","Private room","Boston",-71.053864,42.317513,82
"1837","Shared room","Boston",-71.063981,42.308051,85
"1838","Entire home/apt","Boston",-71.058133,42.293633,89
"1839","Private room","Boston",-71.066521,42.293626,89
"1840","Private room","Boston",-71.068139,42.294805,89
"1841","Private room","Boston",-71.067731,42.293428,89
"1842","Private room","Boston",-71.066703,42.285539,89
"1843","Private room","Boston",-71.059374,42.290473,89
"1844","Entire home/apt","Boston",-71.06815,42.310864,90
"1845","Private room","Boston",-71.071156,42.282842,90
"1846","Private room","Boston",-71.069116,42.284392,90
"1847","Private room","Boston",-71.046196,42.308105,90
"1848","Private room","Boston",-71.039887,42.318151,90
"1849","Entire home/apt","Boston",-71.049418,42.310042,95
"1850","Private room","Boston",-71.054795,42.287817,95
"1851","Entire home/apt","Boston",-71.060173,42.302228,99
"1852","Private room","Boston",-71.047923,42.309577,100
"1853","Private room","Boston",-71.058768,42.325477,100
"1854","Private room","Boston",-71.05943,42.322393,100
"1855","Entire home/apt","Boston",-71.05626,42.315278,119
"1856","Private room","Boston",-71.040673,42.317683,120
"1857","Private room","Boston",-71.061347,42.322148,120
"1858","Entire home/apt","Boston",-71.060969,42.325191,125
"1859","Entire home/apt","Boston",-71.061845,42.322803,125
"1860","Entire home/apt","Boston",-71.059005,42.289813,125
"1861","Private room","Boston",-71.054774,42.288468,125
