Key,X,radius,yaxis,Y,room_id,host_id,room_type,type_num,country,city,neighborhood,address,reviews,overall_sa,accommodat,bedrooms,bathrooms,price,price2,deleted,minstay,timestamp,latitude,longitude,survey_i,town_id,town,subregion,COUNT
2477,-71.125849,3,353.9395792,42.353313,4106210,757253,Private room,2,United States,Boston,Allston-Brighton,Gardner Street,2,4,2,1,1,90,180,0,2,19:57.8,42.353313,-71.125849,1,35,Boston,INNER CORE,1
2333,-71.134686,3,350.1101041,42.346524,6645477,20181790,Entire home/apt,1,United States,Boston,Allston-Brighton,Walbridge Street,3,5,2,0,1,90,180,0,3,15:25.7,42.346524,-71.134686,2,35,Boston,INNER CORE,1
3589,-71.148274,3,354.1581615,42.353654,4410765,9795590,Entire home/apt,1,United States,Boston,Allston-Brighton,Cushman Road,0,0,5,2,1,90,180,0,21,14:20.8,42.353654,-71.148274,2,35,Boston,INNER CORE,1
3200,-71.149075,3,350.8384478,42.338222,7054058,7198154,Private room,2,United States,Boston,Allston-Brighton,Sutherland Road,0,0,2,1,1,90,180,0,1,21:17.4,42.338222,-71.149075,1,35,Boston,INNER CORE,1
3205,-71.123305,3,350.1968962,42.360108,4485006,18002297,Private room,2,United States,Boston,Allston-Brighton,Hopedale Street,0,0,2,1,0.5,90,180,0,1,49:08.6,42.360108,-71.123305,1,35,Boston,INNER CORE,1
2474,-71.130641,3,350.789635,42.361929,6277566,6636693,Private room,2,United States,Boston,Allston-Brighton,North Harvard Street,2,3,3,1,1,95,190,0,1,09:22.7,42.361929,-71.130641,1,35,Boston,INNER CORE,1
589,-71.136552,3,350.2933415,42.352311,1839549,8139434,Private room,2,United States,Boston,Allston-Brighton,Islington Street,29,4.5,2,1,2,95,190,0,1,14:44.6,42.352311,-71.136552,1,35,Boston,INNER CORE,1
1298,-71.155196,3,352.9069684,42.347956,5295491,27425562,Private room,2,United States,Boston,Allston-Brighton,Eastburn Place,11,4.5,2,1,1,95,190,0,1,23:13.2,42.347956,-71.155196,2,35,Boston,INNER CORE,1
2035,-71.167968,3,352.5373989,42.348512,4456987,23127374,Private room,2,United States,Boston,Allston-Brighton,Bostonia Avenue,4,4.5,2,1,2,95,190,0,1,28:44.1,42.348512,-71.167968,1,35,Boston,INNER CORE,1
2765,-71.140472,3,352.3036324,42.352014,6373729,32041326,Private room,2,United States,Boston,Allston-Brighton,Cambridge Street,1,5,3,1,2,95,190,0,1,33:47.0,42.352014,-71.140472,1,35,Boston,INNER CORE,1
3595,-71.118403,3,350.1759493,42.365136,6093535,31604728,Entire home/apt,1,United States,Boston,Allston-Brighton,Soldiers Field Park,0,0,3,2,1,95,190,0,5,59:16.1,42.365136,-71.118403,2,35,Boston,INNER CORE,1
2480,-71.119613,3,353.5667863,42.363552,5589714,6149237,Private room,2,United States,Boston,Allston-Brighton,Harvard University,2,4.5,2,1,1,97,194,0,3,34:14.0,42.363552,-71.119613,1,35,Boston,INNER CORE,1
205,-71.16242,3,354.3614409,42.355088,1815326,9508341,Private room,2,United States,Boston,Allston-Brighton,Newton Street,64,4.5,2,1,1.5,99,198,0,1,55:36.8,42.355088,-71.16242,1,35,Boston,INNER CORE,1
1727,-71.134298,3,352.8713811,42.348842,6544604,34231063,Private room,2,United States,Boston,Allston-Brighton,Griggs Street,6,5,2,1,1.5,99,198,0,1,41:55.6,42.348842,-71.134298,1,35,Boston,INNER CORE,1
2891,-71.129104,3,353.1185969,42.360175,6227976,32304279,Private room,2,United States,Boston,Allston-Brighton,Haskell Street,1,3,1,1,1,100,200,0,7,02:11.7,42.360175,-71.129104,2,35,Boston,INNER CORE,1
1173,-71.130001,3,351.465714,42.353975,4636975,9077069,Entire home/apt,1,United States,Boston,Allston-Brighton,Linden Street,13,4,,2,1,100,200,0,1,16:51.4,42.353975,-71.130001,2,35,Boston,INNER CORE,1
2031,-71.132088,3,351.2437663,42.354788,10809,38440,Private room,2,United States,Boston,Allston-Brighton,Farrington Ave,4,4,4,1,0,100,200,0,1,16:40.3,42.354788,-71.132088,1,35,Boston,INNER CORE,1
709,-71.131161,3,354.6882117,42.354003,1961396,9077069,Entire home/apt,1,United States,Boston,Allston-Brighton,Linden Street,25,4.5,4,2,1,100,200,0,1,19:55.1,42.354003,-71.131161,2,35,Boston,INNER CORE,1
2104,-71.142176,3,350.886626,42.344668,5724845,29682074,Entire home/apt,1,United States,Boston,Allston-Brighton,Allston Street,4,4.5,3,1,1,100,200,0,2,41:35.2,42.344668,-71.142176,2,35,Boston,INNER CORE,1
1352,-71.126152,3,351.8888769,42.351361,2114274,2152299,Private room,2,United States,Boston,Allston-Brighton,Commonwealth Avenue,10,4.5,2,1,1,100,200,0,3,30:14.9,42.351361,-71.126152,1,35,Boston,INNER CORE,1
1458,-71.1299,3,354.7467794,42.34923,5593939,11159801,Entire home/apt,1,United States,Boston,Allston-Brighton,Harvard Avenue,9,5,2,1,1,100,200,0,1,48:48.8,42.34923,-71.1299,2,35,Boston,INNER CORE,1
3599,-71.120128,3,352.7046022,42.36522,6197694,32139573,Entire home/apt,1,United States,Boston,Allston-Brighton,Soldiers Field Park 2,0,0,2,2,1,100,200,0,1,22:15.7,42.36522,-71.120128,2,35,Boston,INNER CORE,1
776,-71.137153,3,351.1381194,42.354254,2930663,8139434,Private room,2,United States,Boston,Allston-Brighton,Islington Street,22,4.5,2,1,2,105,210,0,1,24:23.5,42.354254,-71.137153,1,35,Boston,INNER CORE,1
546,-71.1219,3,350.2834669,42.350903,4340110,22531540,Private room,2,United States,Boston,Allston-Brighton,Commonwealth Avenue,31,5,2,1,1,105,210,0,1,09:44.0,42.350903,-71.1219,1,46,Brookline,INNER CORE,1
1776,-71.152474,3,353.3550433,42.338765,3642313,18388609,Private room,2,United States,Boston,Allston-Brighton,Strathmore Road,6,5,2,1,1,105,210,0,2,42:05.6,42.338765,-71.152474,2,35,Boston,INNER CORE,1
931,-71.133281,3,353.3624817,42.350493,4909590,25279966,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Avenue,18,5,3,0,1,109,218,0,,16:43.2,42.350493,-71.133281,2,35,Boston,INNER CORE,1
243,-71.168142,3,352.9122756,42.34502,716245,3690995,Entire home/apt,1,United States,Boston,Allston-Brighton,Kenrick St,59,4.5,5,2,1,110,220,0,2,15:04.5,42.34502,-71.168142,2,35,Boston,INNER CORE,1
2890,-71.131797,3,352.7468262,42.353449,10758,38440,Private room,2,United States,Boston,Allston-Brighton,Farrington Ave,1,2,1,1,1,115,230,0,1,41:21.1,42.353449,-71.131797,2,35,Boston,INNER CORE,1
503,-71.134384,3,352.8016664,42.3475,2811504,872020,Private room,2,United States,Boston,Allston-Brighton,Brainerd Road,33,5,2,1,2,115,230,0,2,54:30.9,42.3475,-71.134384,1,35,Boston,INNER CORE,1
872,-71.158718,3,350.5602812,42.348575,3181719,7640908,Private room,2,United States,Boston,Allston-Brighton,Shanley Street,19,5,3,1,1,115,230,0,2,02:42.2,42.348575,-71.158718,1,35,Boston,INNER CORE,1
1274,-71.136677,3,354.6202191,42.351786,3897979,8139434,Private room,2,United States,Boston,Allston-Brighton,Islington Street,11,5,2,1,2,115,230,0,1,54:34.3,42.351786,-71.136677,1,35,Boston,INNER CORE,1
3603,-71.119794,3,352.9968567,42.365379,6089942,31604728,Entire home/apt,1,United States,Boston,Allston-Brighton,Soldiers Field Park,0,0,3,2,1,115,230,0,3,05:39.9,42.365379,-71.119794,2,35,Boston,INNER CORE,1
2778,-71.125059,3,350.2008533,42.351922,4786562,24642818,Private room,2,United States,Boston,Allston-Brighton,Commonwealth Avenue,1,2,2,1,2,120,240,0,1,43:57.3,42.351922,-71.125059,1,35,Boston,INNER CORE,1
2472,-71.127612,3,351.5938432,42.354224,4106300,757253,Private room,2,United States,Boston,Allston-Brighton,Gardner Street,2,4,3,1,1,120,240,0,2,18:36.5,42.354224,-71.127612,1,35,Boston,INNER CORE,1
159,-71.139219,3,354.1347747,42.345668,1327725,7205617,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Court,77,4.5,4,2,1,120,240,0,3,47:34.1,42.345668,-71.139219,2,35,Boston,INNER CORE,1
1649,-71.129889,3,354.8271722,42.354046,4666816,24145435,Entire home/apt,1,United States,Boston,Allston-Brighton,Gardner Street,7,4.5,4,1,1,120,240,0,1,52:29.1,42.354046,-71.129889,2,35,Boston,INNER CORE,1
2603,-71.1503,3,350.7607789,42.337582,2061478,10550788,Entire home/apt,1,United States,Boston,Allston-Brighton,Sutherland Road,2,5,2,1,1,120,240,0,5,19:35.3,42.337582,-71.1503,2,35,Boston,INNER CORE,1
2767,-71.134942,3,351.1886183,42.362309,5858133,3483194,Private room,2,United States,Boston,Allston-Brighton,Raymond Street,1,5,2,1,1,120,240,0,1,49:24.9,42.362309,-71.134942,1,35,Boston,INNER CORE,1
2338,-71.136279,3,350.1513694,42.348444,5154494,13932262,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Avenue,3,3.5,3,1,1,125,250,0,2,33:27.0,42.348444,-71.136279,2,35,Boston,INNER CORE,1
2110,-71.131144,3,352.2724223,42.349672,5661246,12211716,Entire home/apt,1,United States,Boston,Allston-Brighton,Fiske Terrace,4,4.5,2,0,1,125,250,0,1,16:13.8,42.349672,-71.131144,2,35,Boston,INNER CORE,1
2964,-71.144771,3,354.8360047,42.345203,6336524,32991044,Entire home/apt,1,United States,Boston,Allston-Brighton,Washington Street,1,0,2,1,1,125,250,0,7,41:04.8,42.345203,-71.144771,2,35,Boston,INNER CORE,1
3593,-71.146339,3,351.8795507,42.341089,6646604,31340713,Entire home/apt,1,United States,Boston,Allston-Brighton,Kilsyth Road,0,0,4,1,1,125,250,0,2,40:28.8,42.341089,-71.146339,2,35,Boston,INNER CORE,1
2602,-71.126585,3,354.8901591,42.349104,5929736,14316545,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Avenue,2,3,2,0,1,129,258,0,6,04:37.9,42.349104,-71.126585,2,46,Brookline,INNER CORE,1
2598,-71.135101,3,352.7249328,42.345773,3701108,17576539,Entire home/apt,1,United States,Boston,Allston-Brighton,Brainerd Road,2,4.5,2,0,1,130,260,0,1,18:17.2,42.345773,-71.135101,2,46,Brookline,INNER CORE,1
2600,-71.130914,3,353.8546765,42.358118,5762866,29899026,Entire home/apt,1,United States,Boston,Allston-Brighton,Royal Street,2,5,4,1,1,130,260,0,1,01:46.1,42.358118,-71.130914,2,35,Boston,INNER CORE,1
2955,-71.149773,3,351.8743257,42.340139,6505250,12243051,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Avenue,1,4,2,1,1,135,270,0,,37:58.2,42.340139,-71.149773,2,35,Boston,INNER CORE,1
1024,-71.130857,3,352.8673584,42.353223,2404610,9077069,Entire home/apt,1,United States,Boston,Allston-Brighton,Linden Street,16,4.5,4,2,1,135,270,0,2,49:02.1,42.353223,-71.130857,2,35,Boston,INNER CORE,1
3600,-71.156356,3,351.3005692,42.349413,6736403,27311868,Entire home/apt,1,United States,Boston,Allston-Brighton,Dighton Street,0,0,4,2,1,135,270,0,2,12:00.6,42.349413,-71.156356,2,35,Boston,INNER CORE,1
889,-71.138859,3,353.9725209,42.35016,3802695,19537288,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Avenue,19,4,2,0,1,138,276,0,2,23:13.7,42.35016,-71.138859,2,35,Boston,INNER CORE,1
820,-71.156963,3,354.4437186,42.348399,1545185,697401,Entire home/apt,1,United States,Boston,Allston-Brighton,Foster Street,21,4.5,5,1,1,140,280,0,1,42:07.2,42.348399,-71.156963,2,35,Boston,INNER CORE,1
2597,-71.148512,3,350.8511617,42.341713,583255,306407,Entire home/apt,1,United States,Boston,Allston-Brighton,Sutherland Road,2,5,2,1,1,140,280,0,10,11:22.2,42.341713,-71.148512,2,35,Boston,INNER CORE,1
2966,-71.128226,3,350.9607092,42.3585,6728273,26754605,Entire home/apt,1,United States,Boston,Allston-Brighton,Haskell Street,1,5,4,1,1,140,280,0,1,22:53.6,42.3585,-71.128226,2,35,Boston,INNER CORE,1
3588,-71.118469,3,350.6037875,42.363692,6501146,9492771,Entire home/apt,1,United States,Boston,Allston-Brighton,Harvard University,0,0,2,1,1,140,280,0,3,14:36.0,42.363692,-71.118469,2,35,Boston,INNER CORE,1
2113,-71.144822,3,354.8528202,42.344723,5126937,26502390,Entire home/apt,1,United States,Boston,Allston-Brighton,Washington Street,4,5,2,0,1,149,298,0,1,22:10.6,42.344723,-71.144822,2,35,Boston,INNER CORE,1
2958,-71.119637,3,353.153082,42.365092,3930872,56583,Entire home/apt,1,United States,Boston,Allston-Brighton,Soldiers Field Rd,1,5,,2,1,149,298,0,7,58:25.6,42.365092,-71.119637,2,35,Boston,INNER CORE,1
3230,-71.126384,3,352.1139874,42.359177,6370829,2356643,Private room,2,United States,Boston,Allston-Brighton,Empire Street,0,0,2,1,1,149,298,0,1,03:44.1,42.359177,-71.126384,1,35,Boston,INNER CORE,1
2961,-71.137387,3,350.5863276,42.347355,4964365,6104365,Entire home/apt,1,United States,Boston,Allston-Brighton,Kelton Street,1,4,4,2,1,150,300,0,1,16:12.9,42.347355,-71.137387,2,35,Boston,INNER CORE,1
1384,-71.131604,3,350.0842397,42.360315,3454489,16945397,Entire home/apt,1,United States,Boston,Allston-Brighton,Riverdale Street,10,4.5,2,1,1,150,300,0,1,13:08.3,42.360315,-71.131604,2,35,Boston,INNER CORE,1
1544,-71.136689,3,353.3475911,42.344674,6119918,546854,Entire home/apt,1,United States,Boston,Allston-Brighton,Corey Road,8,4.5,4,1,1,150,300,0,2,33:50.1,42.344674,-71.136689,2,46,Brookline,INNER CORE,1
1647,-71.145367,3,354.0564406,42.340384,3894859,19075350,Entire home/apt,1,United States,Boston,Allston-Brighton,Kilsyth Road,7,4.5,4,1,1,150,300,0,3,56:22.6,42.340384,-71.145367,2,35,Boston,INNER CORE,1
2601,-71.14318,3,353.4423404,42.359635,2555771,11474005,Entire home/apt,1,United States,Boston,Allston-Brighton,Portsmouth Street,2,5,2,0,1,150,300,0,1,22:58.8,42.359635,-71.14318,2,35,Boston,INNER CORE,1
2476,-71.125628,3,353.2733629,42.352487,4875281,799496,Private room,2,United States,Boston,Allston-Brighton,Gardner Street,2,5,4,1,1,150,300,0,2,12:24.4,42.352487,-71.125628,1,35,Boston,INNER CORE,1
3584,-71.147771,3,353.8132581,42.337996,7036381,36878988,Entire home/apt,1,United States,Boston,Allston-Brighton,Kilsyth Terrace,0,0,2,1,1,150,300,0,1,23:49.8,42.337996,-71.147771,2,35,Boston,INNER CORE,1
3587,-71.146918,3,353.5365805,42.339393,6551454,29224952,Entire home/apt,1,United States,Boston,Allston-Brighton,Kilsyth Road,0,0,2,3,2,150,300,0,3,44:00.1,42.339393,-71.146918,2,35,Boston,INNER CORE,1
3583,-71.147629,3,354.0579226,42.336143,6543381,33221418,Entire home/apt,1,United States,Boston,Allston-Brighton,Orkney Road,0,0,2,1,1,160,320,0,,40:47.8,42.336143,-71.147629,2,46,Brookline,INNER CORE,1
3201,-71.139778,3,352.5522855,42.343726,4816526,4094465,Private room,2,United States,Boston,Allston-Brighton,Allston Street,0,0,3,1,1,160,320,0,1,00:17.8,42.343726,-71.139778,1,35,Boston,INNER CORE,1
1646,-71.131086,3,352.5054696,42.356938,6031073,31300021,Entire home/apt,1,United States,Boston,Allston-Brighton,Mansfield Street,7,4.5,2,1,1,165,330,0,3,20:23.9,42.356938,-71.131086,2,35,Boston,INNER CORE,1
2106,-71.154518,3,351.1083115,42.340156,4291062,17877401,Entire home/apt,1,United States,Boston,Allston-Brighton,Chestnut Hill Avenue,4,5,3,0,1,165,330,0,2,01:39.5,42.340156,-71.154518,2,35,Boston,INNER CORE,1
2965,-71.117932,3,351.9199485,42.36338,6855633,33128703,Entire home/apt,1,United States,Boston,Allston-Brighton,Harvard University,1,0,5,1,1,165,330,0,1,35:05.7,42.36338,-71.117932,2,35,Boston,INNER CORE,1
2335,-71.151578,3,353.7417596,42.33851,4890682,25163092,Entire home/apt,1,United States,Boston,Allston-Brighton,Chiswick Road,3,4,3,1,1,175,350,0,2,56:04.3,42.33851,-71.151578,2,35,Boston,INNER CORE,1
1943,-71.126071,3,352.6106249,42.35876,6370235,21402750,Entire home/apt,1,United States,Boston,Allston-Brighton,Cambridge Street,5,4.5,4,2,1,175,350,0,1,10:28.8,42.35876,-71.126071,2,35,Boston,INNER CORE,1
1648,-71.13156,3,350.8647746,42.359372,95453,508268,Entire home/apt,1,United States,Boston,Allston-Brighton,Royal St,7,5,2,1,1,175,350,0,5,54:11.5,42.359372,-71.13156,2,35,Boston,INNER CORE,1
2225,-71.127182,3,351.16937,42.360189,5967594,26956083,Private room,2,United States,Boston,Allston-Brighton,West Sorrento Street,3,4.5,4,1,1,178,356,0,2,23:58.5,42.360189,-71.127182,1,35,Boston,INNER CORE,1
2105,-71.133466,3,353.3529761,42.351589,2183117,11132354,Entire home/apt,1,United States,Boston,Allston-Brighton,Radcliffe Road,4,4.5,4,1,1,180,360,0,2,17:22.3,42.351589,-71.133466,2,35,Boston,INNER CORE,1
2341,-71.126466,3,354.6973101,42.350037,6278600,757253,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Ave,3,4.5,3,0,1,180,360,0,2,27:35.2,42.350037,-71.126466,2,46,Brookline,INNER CORE,1
2957,-71.129354,3,350.8421146,42.359355,3519768,508268,Entire home/apt,1,United States,Boston,Allston-Brighton,Royal Street,1,5,3,1,1,189,378,0,3,35:13.1,42.359355,-71.129354,2,35,Boston,INNER CORE,1
4042,-71.143627,3,351.7756811,42.343328,5406448,25330263,Shared room,3,United States,Boston,Allston-Brighton,Commonwealth Avenue,0,0,4,1,1,199,398,0,2,02:20.8,42.343328,-71.143627,2,35,Boston,INNER CORE,1
2109,-71.137339,3,353.2408671,42.34684,3343456,16875267,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Avenue,4,3.5,2,0,1,200,400,0,1,31:44.8,42.34684,-71.137339,2,35,Boston,INNER CORE,1
423,-71.16882,3,351.4015169,42.352725,76073,405376,Entire home/apt,1,United States,Boston,Allston-Brighton,Champney St,38,4.5,,5,1.5,200,400,0,3,35:59.0,42.352725,-71.16882,2,35,Boston,INNER CORE,1
1110,-71.142562,3,353.0500946,42.341129,4489752,13217757,Entire home/apt,1,United States,Boston,Allston-Brighton,Mount Hood Road,14,4.5,5,2,1,200,400,0,2,10:50.2,42.341129,-71.142562,2,35,Boston,INNER CORE,1
1795,-71.158454,3,351.8760851,42.357583,6066949,2092815,Entire home/apt,1,United States,Boston,Allston-Brighton,Brooksdale Road,6,5,,4,2,200,400,0,2,12:38.1,42.357583,-71.158454,2,35,Boston,INNER CORE,1
3211,-71.151433,3,350.2847694,42.337229,6716872,27805870,Private room,2,United States,Boston,Allston-Brighton,Commonwealth Avenue,0,0,1,1,1,200,400,0,1,32:18.0,42.337229,-71.151433,1,35,Boston,INNER CORE,1
763,-71.126248,3,354.7394533,42.352662,4106372,757253,Entire home/apt,1,United States,Boston,Allston-Brighton,Gardner Street,23,4.5,,2,1,220,440,0,2,59:31.6,42.352662,-71.126248,2,35,Boston,INNER CORE,1
3598,-71.118805,3,350.9759789,42.365291,6289262,1386026,Entire home/apt,1,United States,Boston,Allston-Brighton,Soldiers Field Park,0,0,4,2,1,225,450,0,15,31:04.9,42.365291,-71.118805,2,35,Boston,INNER CORE,1
3604,-71.118546,3,351.4098156,42.364894,6306590,6878335,Entire home/apt,1,United States,Boston,Allston-Brighton,Harvard University,0,0,2,1,1,225,450,0,1,18:52.9,42.364894,-71.118546,2,35,Boston,INNER CORE,1
2336,-71.128222,3,351.2228472,42.357322,5068817,2356643,Entire home/apt,1,United States,Boston,Allston-Brighton,Empire Street,3,2.5,4,2,1,249,498,0,2,06:11.9,42.357322,-71.128222,2,35,Boston,INNER CORE,1
378,-71.156425,3,353.5192225,42.349415,1110423,6095174,Entire home/apt,1,United States,Boston,Allston-Brighton,Cypress Road,42,4.5,4,2,1,250,500,0,2,50:15.3,42.349415,-71.156425,2,35,Boston,INNER CORE,1
2339,-71.166775,3,351.1752734,42.344895,5856189,9230009,Entire home/apt,1,United States,Boston,Allston-Brighton,Lake Shore Road,3,4.5,,2,1,250,500,0,2,26:31.3,42.344895,-71.166775,2,35,Boston,INNER CORE,1
3597,-71.159597,3,353.129122,42.339251,4652263,24075349,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Avenue,0,0,3,1,1,250,500,0,1,45:00.5,42.339251,-71.159597,2,35,Boston,INNER CORE,1
3601,-71.163227,3,351.1621836,42.347485,5913549,30708897,Entire home/apt,1,United States,Boston,Allston-Brighton,Dickinson Road,0,0,,2,1,250,500,0,,11:52.5,42.347485,-71.163227,2,35,Boston,INNER CORE,1
1111,-71.159493,3,353.7479887,42.354574,3457722,6209951,Entire home/apt,1,United States,Boston,Allston-Brighton,Falkland Street,14,5,,3,1,265,530,0,,10:54.7,42.354574,-71.159493,2,35,Boston,INNER CORE,1
2960,-71.135599,3,351.6522924,42.347846,6089975,21983670,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Avenue,1,3,3,0,1,269,538,0,1,22:56.4,42.347846,-71.135599,2,35,Boston,INNER CORE,1
539,-71.135659,3,350.5197488,42.348222,1826158,855071,Entire home/apt,1,United States,Boston,Allston-Brighton,Commonwealth Avenue,32,4.5,,3,1,275,550,0,2,27:59.5,42.348222,-71.135659,2,35,Boston,INNER CORE,1
1459,-71.125481,3,350.0673127,42.354376,4861476,799496,Entire home/apt,1,United States,Boston,Allston-Brighton,Gardner Street,9,5,,2,1,290,580,0,2,50:15.9,42.354376,-71.125481,2,35,Boston,INNER CORE,1
1796,-71.132628,3,350.3281804,42.354039,3379346,6950436,Entire home/apt,1,United States,Boston,Allston-Brighton,Gardner Street,6,4.5,,3,1,318,636,0,2,09:50.5,42.354039,-71.132628,2,35,Boston,INNER CORE,1
1174,-71.129245,3,352.0572713,42.361831,2411064,11911583,Entire home/apt,1,United States,Boston,Allston-Brighton,North Harvard Street,13,5,,3,1,350,700,0,2,47:05.5,42.361831,-71.129245,2,35,Boston,INNER CORE,1
1385,-71.170293,3,351.7430552,42.355565,5991110,28719398,Entire home/apt,1,United States,Boston,Allston-Brighton,Newton Street,10,4.5,,3,2,363,726,0,1,57:50.0,42.355565,-71.170293,2,35,Boston,INNER CORE,1
1944,-71.140479,3,352.3202381,42.34546,4482486,1619247,Entire home/apt,1,United States,Boston,Allston-Brighton,Melvin Avenue,5,4.5,,2,1,365,730,0,2,22:29.6,42.34546,-71.140479,2,35,Boston,INNER CORE,1
2963,-71.165255,3,354.5128306,42.354178,3658148,15523850,Entire home/apt,1,United States,Boston,Allston-Brighton,Durland Street,1,4,,3,1.5,400,800,0,1,12:54.9,42.354178,-71.165255,2,35,Boston,INNER CORE,1
2107,-71.155397,3,354.284677,42.347714,4662379,24124767,Entire home/apt,1,United States,Boston,Allston-Brighton,Dighton Street,4,4.5,,5,2,400,800,0,3,14:18.1,42.347714,-71.155397,2,35,Boston,INNER CORE,1
2605,-71.129369,3,351.0150159,42.357683,4526384,14785487,Entire home/apt,1,United States,Boston,Allston-Brighton,Holman Street,2,4.5,,4,2,550,1100,0,1,43:38.1,42.357683,-71.129369,2,35,Boston,INNER CORE,1
3596,-71.128695,3,354.4906537,42.357695,6838488,14785487,Entire home/apt,1,United States,Boston,Allston-Brighton,Holman Street,0,0,,4,2.5,550,1100,0,1,12:42.6,42.357695,-71.128695,2,35,Boston,INNER CORE,1
